yr;school_id;class_id;class_name;min_rank;max_rank
2025;2212037;4471;Търговия на едро и дребно - Испански език разширено, АЕ;0;0
2025;2221094;2539;Логистика на товари и услуги - куриер;0;0
2025;2217426;2901;Трайни насаждения;0;0
2025;2217426;2903;Цветарство;0;0
2025;2217424;2123;Компютърна техника и технологии - АЕ;0;0
2025;2204405;3558;Локомотиви и вагони (дуална) - РЕ;0;0
2025;2207412;1665;Спедиция транспортна и складова логистика - АЕ, НЕ;0;0
2025;2206409;2349;Подемно - транспортна техника, монтирана на пътни транспортни средства;0;0
2025;2206409;2352;Топлоенергетика (дуална) - АЕ;0;0
2025;2221430;3934;Електрически превозни средства - техник АЕ;0;0
2025;2218071;4445;Предприемачески;0;0
